pubmed	journal	percents	sentence.number	observed.dps	observed.sfs	ideal.dps	range.diff	diff	correct
28708875	PloS one	13	8	1	3	0	6.5	1	0
28708875	PloS one	98	10	1	3	1	56.2	0	1
28708875	PloS one	41.8	10	1	3	0	56.2	1	0
28708862	PloS one	21	4	0	2	0	72	0	1
28708862	PloS one	67	4	0	2	0	72	0	1
28708862	PloS one	88	4	0	2	0	72	0	1
28708862	PloS one	26	4	0	2	0	72	0	1
28708862	PloS one	80	4	0	2	0	72	0	1
28708862	PloS one	93	4	0	2	1	72	-1	0
28708862	PloS one	79	7	0	2	0	17	0	1
28708862	PloS one	62	7	0	2	0	17	0	1
28708853	PloS one	51	8	0	2	0	99	0	1
28708853	PloS one	66	8	0	2	0	99	0	1
28708853	PloS one	30	8	0	2	0	99	0	1
28708853	PloS one	56	8	0	2	0	99	0	1
28708853	PloS one	75	8	0	2	0	99	0	1
28708853	PloS one	23	8	0	2	0	99	0	1
28708853	PloS one	24	8	0	2	0	99	0	1
28708853	PloS one	38	8	0	2	0	99	0	1
28708853	PloS one	7	8	0	1	1	99	-1	0
28708853	PloS one	68	8	0	2	0	99	0	1
28708853	PloS one	37	8	0	2	0	99	0	1
28708853	PloS one	106	8	0	3	0	99	0	1
28708853	PloS one	100	10	0	3	0	99	0	1
28708850	PloS one	94.12	9	2	4	1	7.16000000000001	1	0
28708850	PloS one	86.96	9	2	4	0	7.16000000000001	2	0
28708848	PloS one	20	8	0	2	0	Inf	0	1
28708843	PloS one	29.2	5	1	3	0	27.6	1	0
28708843	PloS one	1.6	5	1	2	1	27.6	0	1
28708843	PloS one	60.2	6	1	3	0	33.6	1	0
28708843	PloS one	34.3	6	1	3	0	33.6	1	0
28708843	PloS one	26.6	6	1	3	0	33.6	1	0
28708843	PloS one	34.4	7	1	3	0	4.4	1	0
28708843	PloS one	32	7	0	2	0	4.4	0	1
28708843	PloS one	36.4	7	1	3	0	4.4	1	0
28708843	PloS one	41.3	8	1	3	0	3.7	1	0
28708843	PloS one	37.6	8	1	3	0	3.7	1	0
28708833	PloS one	100	3	0	3	0	40	0	1
28708833	PloS one	80	3	0	2	0	40	0	1
28708833	PloS one	60	3	0	2	0	40	0	1
28708833	PloS one	60	6	0	2	0	94.39	0	1
28708833	PloS one	60	7	0	2	0	20	0	1
28708833	PloS one	80	7	0	2	0	20	0	1
28708833	PloS one	80	8	0	2	0	71.81	0	1
28708833	PloS one	25	8	0	2	0	71.81	0	1
28708833	PloS one	8.19	8	2	3	1	71.81	1	0
28708833	PloS one	8.9	8	1	2	1	71.81	0	1
28708833	PloS one	80	8	0	2	0	71.81	0	1
28708833	PloS one	60	9	0	2	0	54.39	0	1
28708833	PloS one	17.8	9	1	3	0	54.39	1	0
28708833	PloS one	5.62	9	2	3	1	54.39	1	0
28708833	PloS one	5.61	9	2	3	1	54.39	1	0
28704564	PloS one	7.1	4	1	2	1	0.600000000000001	0	1
28704564	PloS one	7.7	6	1	2	1	0.600000000000001	0	1
28704562	PloS one	89	8	0	2	0	4	0	1
28704562	PloS one	85	8	0	2	0	4	0	1
28704562	PloS one	85	8	0	2	0	4	0	1
28704562	PloS one	89	8	0	2	0	4	0	1
28704562	PloS one	87	8	0	2	0	4	0	1
28704561	PloS one	52	6	0	2	0	Inf	0	1
28704560	PloS one	79.9	3	1	3	0	16	1	0
28704560	PloS one	71	3	1	3	0	16	1	0
28704560	PloS one	63.9	3	1	3	0	16	1	0
28704560	PloS one	97.6	4	1	3	1	1.7	0	1
28704560	PloS one	98.8	4	1	3	1	1.7	0	1
28704560	PloS one	99.3	4	1	3	1	1.7	0	1
28704560	PloS one	95	6	0	2	1	35.4	-1	0
28704559	PloS one	46.2	4	1	3	0	Inf	1	0
28704555	PloS one	10	7	0	2	0	Inf	0	1
28704554	PloS one	36	5	0	2	0	32.4	0	1
28704554	PloS one	11	6	1	3	0	2	1	0
28704554	PloS one	10.2	6	1	3	0	2	1	0
28704554	PloS one	12.2	6	1	3	0	2	1	0
28704554	PloS one	5	7	1	2	1	0.8	0	1
28704554	PloS one	4.2	7	1	2	1	0.8	0	1
28704554	PloS one	10.3	8	1	3	0	0.5	1	0
28704554	PloS one	9.8	8	1	2	1	0.5	0	1
28704554	PloS one	14.2	9	1	3	0	16.7	1	0
28704554	PloS one	20.3	9	1	3	0	16.7	1	0
28704554	PloS one	3.6	9	1	2	1	16.7	0	1
28704554	PloS one	4.7	9	1	2	1	16.7	0	1
28704554	PloS one	3.7	9	1	2	1	16.7	0	1
28704553	PloS one	60.7	9	1	3	0	Inf	1	0
28704552	PloS one	5	6	0	1	1	76	-1	0
28704552	PloS one	25	6	0	2	0	76	0	1
28704552	PloS one	81	6	0	2	0	76	0	1
28704552	PloS one	53	6	0	2	0	76	0	1
28704552	PloS one	14	6	0	2	0	76	0	1
28704552	PloS one	43	6	0	2	0	76	0	1
28704550	PloS one	64	6	1	3	0	21.3	1	0
28704550	PloS one	42.7	6	1	3	0	21.3	1	0
28704546	PloS one	50	7	0	2	0	26	0	1
28704546	PloS one	24	10	0	2	0	26	0	1
28704541	PloS one	32.2	3	1	3	0	7.59999999999999	1	0
28704541	PloS one	39.8	3	1	3	0	7.59999999999999	1	0
28704541	PloS one	32.1	4	1	3	0	29.7	1	0
28704541	PloS one	39.8	4	1	3	0	29.7	1	0
28704541	PloS one	25	4	0	2	0	29.7	0	1
28704541	PloS one	32.3	4	1	3	0	29.7	1	0
28704541	PloS one	27.4	4	1	3	0	29.7	1	0
28704541	PloS one	34.8	4	1	3	0	29.7	1	0
28704541	PloS one	10.1	4	1	3	0	29.7	1	0
28704541	PloS one	15.7	4	1	3	0	29.7	1	0
28704541	PloS one	0.6	5	1	1	1	2.7	0	1
28704541	PloS one	3.3	5	1	2	1	2.7	0	1
28704541	PloS one	4.8	6	1	2	1	4.4	0	1
28704541	PloS one	9.2	6	1	2	1	4.4	0	1
28704541	PloS one	27.4	7	1	3	0	30.2	1	0
28704541	PloS one	35	7	0	2	0	30.2	0	1
28704541	PloS one	4.8	7	1	2	1	30.2	0	1
28704541	PloS one	9	7	0	1	1	30.2	-1	0
28704541	PloS one	79.7	8	1	3	0	79.1	1	0
28704537	PloS one	97	6	0	2	1	1	-1	0
28704537	PloS one	96	6	0	2	1	1	-1	0
28704533	PloS one	50.6	3	1	3	0	54	1	0
28704533	PloS one	62.5	7	1	3	0	54	1	0
28704533	PloS one	8.5	7	1	2	1	54	0	1
28704530	PloS one	96.8	6	1	3	1	3.8	0	1
28704530	PloS one	93	6	1	3	1	3.8	0	1
28704530	PloS one	77.2	7	1	3	0	19.6	1	0
28704524	PloS one	13.5	5	1	3	0	52.89	1	0
28704524	PloS one	55.3	6	1	3	0	52.89	1	0
28704524	PloS one	51.81	6	2	4	0	52.89	2	0
28704524	PloS one	32.53	6	2	4	0	52.89	2	0
28704524	PloS one	13.25	6	2	4	0	52.89	2	0
28704524	PloS one	2.41	6	2	3	1	52.89	1	0
28704524	PloS one	50	8	0	2	0	52.89	0	1
28704521	PloS one	2.78	8	2	3	1	Inf	1	0
28704513	PloS one	99	6	0	2	1	1	-1	0
28704513	PloS one	99	6	0	2	1	1	-1	0
28704513	PloS one	98	6	0	2	1	1	-1	0
28704513	PloS one	99	6	0	2	1	1	-1	0
28704510	PloS one	60	8	0	2	0	27	0	1
28704510	PloS one	33	9	0	2	0	27	0	1
28704509	PloS one	59.2	8	1	3	0	21.3	1	0
28704509	PloS one	48	8	0	2	0	21.3	0	1
28704509	PloS one	37.9	8	1	3	0	21.3	1	0
28704507	PloS one	80	7	0	2	0	30	0	1
28704507	PloS one	50	7	0	2	0	30	0	1
28704506	PloS one	87.5	9	1	3	0	20.8	1	0
28704506	PloS one	84.6	9	1	3	0	20.8	1	0
28704506	PloS one	66.7	9	1	3	0	20.8	1	0
28704506	PloS one	86.7	9	1	3	0	20.8	1	0
28704502	PloS one	50	1	0	2	0	15.5	0	1
28704502	PloS one	50.5	9	1	3	0	15.5	1	0
28704502	PloS one	35	9	0	2	0	15.5	0	1
28704502	PloS one	50	10	0	2	0	15.5	0	1
28704498	PloS one	92.6	4	1	3	1	Inf	0	1
28704494	PloS one	86	5	0	2	0	84.8	0	1
28704494	PloS one	80.8	8	1	3	0	84.8	1	0
28704494	PloS one	19.8	9	1	3	0	18.6	1	0
28704494	PloS one	1.2	9	1	2	1	18.6	0	1
28704494	PloS one	13.1	10	1	3	0	84.8	1	0
28704492	PloS one	58	8	0	2	0	18	0	1
28704492	PloS one	40	9	0	2	0	18	0	1
28704492	PloS one	45	10	0	2	0	18	0	1
28704491	PloS one	47.5	5	1	3	0	Inf	1	0
28704488	PloS one	59.7	4	1	3	0	66.4	1	0
28704488	PloS one	82	4	1	3	0	66.4	1	0
28704488	PloS one	33.5	4	1	3	0	66.4	1	0
28704488	PloS one	42.5	4	1	3	0	66.4	1	0
28704488	PloS one	15.6	4	1	3	0	66.4	1	0
28704488	PloS one	7.5	7	1	2	1	11.5	0	1
28704488	PloS one	13	7	1	3	0	11.5	1	0
28704488	PloS one	19	7	1	3	0	11.5	1	0
28704487	PloS one	4.1	8	1	2	1	0.7	0	1
28704487	PloS one	4.8	8	1	2	1	0.7	0	1
28704487	PloS one	95	11	0	2	1	90.9	-1	0
28704482	PloS one	90	2	0	2	0	Inf	0	1
28704481	PloS one	0.54	9	2	2	1	0.9	1	0
28704481	PloS one	1.44	9	2	3	1	0.9	1	0
28704479	PloS one	50	3	0	2	0	Inf	0	1
28704478	PloS one	87.3	6	1	3	0	20.6	1	0
28704478	PloS one	79.3	7	1	3	0	10.2	1	0
28704478	PloS one	86.9	7	1	3	0	10.2	1	0
28704478	PloS one	89.5	7	1	3	0	10.2	1	0
28704478	PloS one	88.9	7	1	3	0	10.2	1	0
28704478	PloS one	72.8	8	1	3	0	3.89999999999999	1	0
28704478	PloS one	68.9	8	1	3	0	3.89999999999999	1	0
28704472	PloS one	0.4	7	1	1	1	98.1	0	1
28704472	PloS one	98.5	8	1	3	1	95.9	0	1
28704472	PloS one	94	8	0	2	1	95.9	-1	0
28704472	PloS one	2.6	8	1	2	1	95.9	0	1
28704472	PloS one	3.1	9	1	2	1	98.1	0	1
28704472	PloS one	90	10	0	2	0	98.1	0	1
28704472	PloS one	98	11	0	2	1	98.1	-1	0
28704472	PloS one	94	12	0	2	1	68	-1	0
28704472	PloS one	90.5	12	1	3	1	68	0	1
28704472	PloS one	90	12	0	2	0	68	0	1
28704472	PloS one	26	12	0	2	0	68	0	1
28704472	PloS one	82	13	0	2	0	98.1	0	1
28704472	PloS one	27	14	0	2	0	98.1	0	1
28704472	PloS one	6	15	0	1	1	14	-1	0
28704472	PloS one	20	15	0	2	0	14	0	1
28704472	PloS one	30	16	0	2	0	24.8	0	1
28704472	PloS one	5.2	16	1	2	1	24.8	0	1
28704472	PloS one	30	17	0	2	0	27.6	0	1
28704472	PloS one	2.4	17	1	2	1	27.6	0	1
28704472	PloS one	2.2	18	1	2	1	98.1	0	1
28704465	PloS one	32.7	9	1	3	0	1.9	1	0
28704465	PloS one	34.6	9	1	3	0	1.9	1	0
28704465	PloS one	32.7	9	1	3	0	1.9	1	0
28704464	PloS one	44	6	0	2	0	30	0	1
28704464	PloS one	14	6	0	2	0	30	0	1
28704464	PloS one	73	9	0	2	0	59	0	1
28704462	PloS one	40	9	0	2	0	Inf	0	1
28704459	PloS one	32	6	1	3	0	39	1	0
28704459	PloS one	40	6	1	3	0	39	1	0
28704459	PloS one	53	6	1	3	0	39	1	0
28704459	PloS one	71	6	1	3	0	39	1	0
28704459	PloS one	6	7	1	2	1	26	0	1
28704459	PloS one	8	7	1	2	1	26	0	1
28704459	PloS one	32	7	1	3	0	26	1	0
28704454	PloS one	16	9	0	2	0	13	0	1
28704454	PloS one	3	9	0	1	1	13	-1	0
28704444	PloS one	98.8	7	1	3	1	82.1	0	1
28704444	PloS one	16.7	9	1	3	0	82.1	1	0
28704443	PloS one	5	8	0	1	1	1	-1	0
28704443	PloS one	6	8	0	1	1	1	-1	0
28704443	PloS one	6	9	0	1	1	1	-1	0
28704440	PloS one	30.7	5	1	3	0	36.6	1	0
28704440	PloS one	37.5	5	1	3	0	36.6	1	0
28704440	PloS one	11.8	5	1	3	0	36.6	1	0
28704440	PloS one	16.1	5	1	3	0	36.6	1	0
28704440	PloS one	9.8	5	1	2	1	36.6	0	1
28704440	PloS one	6.6	5	1	2	1	36.6	0	1
28704440	PloS one	1.7	5	1	2	1	36.6	0	1
28704440	PloS one	0.9	5	1	1	1	36.6	0	1
28704440	PloS one	3.9	5	1	2	1	36.6	0	1
28704440	PloS one	5.4	6	1	2	1	36.6	0	1
28704437	PloS one	0.1	10	1	1	1	1.8	0	1
28704437	PloS one	1.9	10	1	2	1	1.8	0	1
28704437	PloS one	1.5	10	1	2	1	1.8	0	1
28704430	PloS one	82.6	2	1	3	0	1.5	1	0
28704430	PloS one	84.1	2	1	3	0	1.5	1	0
28704430	PloS one	6.01	4	2	3	1	2.92	1	0
28704430	PloS one	8.93	4	2	3	1	2.92	1	0
28704427	PloS one	100	6	0	3	0	Inf	0	1
28704423	PloS one	90	8	0	2	0	Inf	0	1
28704420	PloS one	65	3	0	2	0	Inf	0	1
28704411	PloS one	45	10	0	2	0	Inf	0	1
28704409	PloS one	60	10	0	2	0	5	0	1
28704409	PloS one	55	10	0	2	0	5	0	1
28704409	PloS one	60	10	0	2	0	5	0	1
28704409	PloS one	64	11	0	2	0	19	0	1
28704409	PloS one	45	11	0	2	0	19	0	1
28704407	PloS one	43.2	8	1	3	0	29	1	0
28704407	PloS one	72.2	8	1	3	0	29	1	0
28704405	PloS one	93	16	0	2	1	95.17	-1	0
28704405	PloS one	96	16	0	2	1	95.17	-1	0
28704405	PloS one	0.83	16	2	2	1	95.17	1	0
28704404	PloS one	5	3	0	1	1	3	-1	0
28704404	PloS one	2	3	0	1	1	3	-1	0
28704404	PloS one	2	3	0	1	1	3	-1	0
28704404	PloS one	5	6	0	1	1	3	-1	0
28704404	PloS one	2	6	0	1	1	3	-1	0
28704404	PloS one	2	6	0	1	1	3	-1	0
28704404	PloS one	5	7	0	1	1	3	-1	0
28704404	PloS one	5	7	0	1	1	3	-1	0
28704404	PloS one	2	7	0	1	1	3	-1	0
28704404	PloS one	2	7	0	1	1	3	-1	0
28704403	PloS one	74.2	9	1	3	0	Inf	1	0
28704402	PloS one	84	4	0	2	0	19	0	1
28704402	PloS one	65	5	0	2	0	19	0	1
28704401	PloS one	1	3	0	1	1	0.9	-1	0
28704401	PloS one	0.1	4	1	1	1	0.9	0	1
28704401	PloS one	1	5	0	1	1	0.9	-1	0
28704397	PloS one	1.9	5	1	2	1	0.7	0	1
28704397	PloS one	1.2	5	1	2	1	0.7	0	1
28704394	PloS one	100	1	0	3	0	Inf	0	1
28704393	PloS one	1	5	0	1	1	4	-1	0
28704393	PloS one	5	6	0	1	1	4	-1	0
28704390	PloS one	67	5	0	2	0	24	0	1
28704390	PloS one	91	5	0	2	1	24	-1	0
28704389	PloS one	28	2	0	2	0	60	0	1
28704389	PloS one	10	2	0	2	0	60	0	1
28704389	PloS one	5	2	0	1	1	60	-1	0
28704389	PloS one	65	2	0	2	0	60	0	1
28704386	PloS one	20	3	0	2	0	10	0	1
28704386	PloS one	20	4	0	2	0	10	0	1
28704386	PloS one	20	7	0	2	0	10	0	1
28704386	PloS one	10	8	0	2	0	10	0	1
28704386	PloS one	20	9	0	2	0	10	0	1
28704386	PloS one	20	10	0	2	0	10	0	1
28704386	PloS one	10	11	0	2	0	10	0	1
28704383	PloS one	3.6	6	1	2	1	1.6	0	1
28704383	PloS one	2	11	0	1	1	1.6	-1	0
28704381	PloS one	70	8	0	2	0	58	0	1
28704381	PloS one	49	8	0	2	0	58	0	1
28704381	PloS one	58	8	0	2	0	58	0	1
28704381	PloS one	12	8	0	2	0	58	0	1
28704381	PloS one	91	9	0	2	1	79	-1	0
28704381	PloS one	90	14	0	2	0	79	0	1
28704380	PloS one	81	7	0	2	0	37	0	1
28704380	PloS one	72	8	0	2	0	37	0	1
28704380	PloS one	44	9	0	2	0	37	0	1
28704378	PloS one	80	4	0	2	0	70	0	1
28704378	PloS one	10	4	0	2	0	70	0	1
28703199	Nature	70	5	0	2	0	Inf	0	1
28690833	F1000Research	75.92	12	2	4	0	Inf	2	0
28700753	PloS one	36.1	7	1	3	0	Inf	1	0
28700751	PloS one	63.5	7	1	3	0	25.6	1	0
28700751	PloS one	37.9	7	1	3	0	25.6	1	0
28700748	PloS one	40	4	0	2	0	Inf	0	1
28700747	PloS one	38.5	5	1	3	0	32.3	1	0
28700747	PloS one	32.2	5	1	3	0	32.3	1	0
28700747	PloS one	6.2	5	1	2	1	32.3	0	1
28700747	PloS one	38.5	10	1	3	0	32.3	1	0
28700744	PloS one	30	8	0	2	0	60.7	0	1
28700744	PloS one	90.7	10	1	3	1	18.2	0	1
28700744	PloS one	72.5	10	1	3	0	18.2	1	0
28700743	PloS one	60	10	0	2	0	75	0	1
28700743	PloS one	21	11	0	2	0	59	0	1
28700743	PloS one	80	11	0	2	0	59	0	1
28700743	PloS one	57	11	0	2	0	59	0	1
28700743	PloS one	55	11	0	2	0	59	0	1
28700743	PloS one	96	12	0	2	1	75	-1	0
28700742	PloS one	39.5	8	1	3	0	Inf	1	0
28700736	PloS one	14.5	10	1	3	0	9.5	1	0
28700736	PloS one	24	12	1	3	0	6.1	1	0
28700736	PloS one	17.9	12	1	3	0	6.1	1	0
28700736	PloS one	22.9	12	1	3	0	6.1	1	0
28700733	PloS one	40.3	6	1	3	0	Inf	1	0
28700729	PloS one	0.5	4	1	1	1	5.4	0	1
28700729	PloS one	1.9	4	1	2	1	5.4	0	1
28700729	PloS one	5.9	4	1	2	1	5.4	0	1
28700729	PloS one	18.5	5	1	3	0	7.5	1	0
28700729	PloS one	11	5	1	3	0	7.5	1	0
28700729	PloS one	11.4	5	1	3	0	7.5	1	0
28700719	PloS one	6.9	4	1	2	1	3.6	0	1
28700719	PloS one	10.5	4	1	3	0	3.6	1	0
28700719	PloS one	17.8	5	1	3	0	1.9	1	0
28700719	PloS one	15.9	5	1	3	0	1.9	1	0
28700716	PloS one	100	12	0	3	0	Inf	0	1
28700714	PloS one	89.6	5	1	3	0	44.7	1	0
28700714	PloS one	44.9	9	1	3	0	2	1	0
28700714	PloS one	46.9	9	1	3	0	2	1	0
28700711	PloS one	65	2	0	2	0	5	0	1
28700711	PloS one	70	2	0	2	0	5	0	1
28700711	PloS one	58.2	6	1	3	0	1.2	1	0
28700711	PloS one	57	6	1	3	0	1.2	1	0
28700711	PloS one	40.3	7	1	3	0	11.8	1	0
28700711	PloS one	31.2	7	1	3	0	11.8	1	0
28700711	PloS one	28.5	7	1	3	0	11.8	1	0
28700711	PloS one	70	8	0	2	0	41.5	0	1
28700708	PloS one	25	9	0	2	0	27	0	1
28700708	PloS one	52	9	0	2	0	27	0	1
28700701	PloS one	58.7	8	1	3	0	Inf	1	0
28700699	PloS one	18	5	0	2	0	30	0	1
28700699	PloS one	4	5	0	1	1	30	-1	0
28700699	PloS one	34	5	0	2	0	30	0	1
28700692	PloS one	0.01	6	2	1	2	Inf	0	1
28700686	PloS one	60	4	0	2	0	Inf	0	1
28700684	PloS one	30	5	0	2	0	40	0	1
28700684	PloS one	70	6	0	2	0	40	0	1
28700679	PloS one	59	5	0	2	0	51	0	1
28700679	PloS one	8	5	0	1	1	51	-1	0
28700679	PloS one	82	6	0	2	0	34	0	1
28700679	PloS one	56	6	0	2	0	34	0	1
28700679	PloS one	48	6	0	2	0	34	0	1
28700679	PloS one	30	9	0	2	0	15	0	1
28700679	PloS one	15	9	0	2	0	15	0	1
28700676	PloS one	82	6	0	2	0	42	0	1
28700676	PloS one	93	6	0	2	1	42	-1	0
28700676	PloS one	51	6	0	2	0	42	0	1
28700676	PloS one	64	6	0	2	0	42	0	1
28700676	PloS one	91	6	0	2	1	42	-1	0
28700676	PloS one	85	6	0	2	0	42	0	1
28700676	PloS one	52	8	0	2	0	30	0	1
28700676	PloS one	65	8	0	2	0	30	0	1
28700676	PloS one	35	8	0	2	0	30	0	1
28700675	PloS one	1.28	5	2	3	1	Inf	1	0
28700672	PloS one	80	4	0	2	0	Inf	0	1
28700670	PloS one	83	4	0	2	0	Inf	0	1
28700669	PloS one	79.5	6	1	3	0	78.4	1	0
28700669	PloS one	5.5	7	1	2	1	47	0	1
28700669	PloS one	48.1	7	1	3	0	47	1	0
28700669	PloS one	3.6	7	1	2	1	47	0	1
28700669	PloS one	1.1	7	1	2	1	47	0	1
28700667	PloS one	10	1	0	2	0	Inf	0	1
28700658	PloS one	4	4	0	1	1	81	-1	0
28700658	PloS one	85	4	0	2	0	81	0	1
28700658	PloS one	22	8	0	2	0	81	0	1
28700654	PloS one	10.6	7	1	3	0	2.1	1	0
28700654	PloS one	8.5	7	1	2	1	2.1	0	1
28700648	PloS one	60	5	0	2	0	13.8	0	1
28700648	PloS one	46.2	10	1	3	0	13.8	1	0
28700645	PloS one	13.6	8	1	3	0	8.6	1	0
28700645	PloS one	5	8	0	1	1	8.6	-1	0
28700645	PloS one	8.9	11	1	2	1	0.299999999999999	0	1
28700645	PloS one	9.2	11	1	2	1	0.299999999999999	0	1
28700637	PloS one	44.9	6	1	3	0	50	1	0
28700637	PloS one	45	11	0	2	0	15	0	1
28700637	PloS one	30	11	0	2	0	15	0	1
28700637	PloS one	48	12	0	2	0	32	0	1
28700637	PloS one	80	12	0	2	0	32	0	1
28700636	PloS one	61	4	0	2	0	Inf	0	1
28700631	PloS one	74.85	3	2	4	0	74	2	0
28700631	PloS one	60.8	4	2	4	0	74	2	0
28700631	PloS one	58.4	7	1	3	0	74	1	0
28700631	PloS one	47.2	8	1	3	0	23	1	0
28700631	PloS one	24.2	8	1	3	0	23	1	0
28700631	PloS one	98.2	10	2	4	1	32.4	1	0
28700631	PloS one	65.8	10	1	3	0	32.4	1	0
28700623	PloS one	1	6	1	2	1	Inf	0	1
28700619	PloS one	73	6	0	2	0	Inf	0	1
28700618	PloS one	87	9	0	2	0	289	0	1
28700618	PloS one	369	10	0	3	0	289	0	1
28700618	PloS one	80	10	0	2	0	289	0	1
28700612	PloS one	12.4	11	1	3	0	7.4	1	0
28700612	PloS one	9.4	11	1	2	1	7.4	0	1
28700612	PloS one	5.1	11	1	2	1	7.4	0	1
28700612	PloS one	5	11	1	2	1	7.4	0	1
28700610	PloS one	28	8	0	2	0	4	0	1
28700610	PloS one	32	8	0	2	0	4	0	1
28700610	PloS one	12	10	0	2	0	20	0	1
28700609	PloS one	32	8	0	2	0	52	0	1
28700609	PloS one	84	8	0	2	0	52	0	1
28700607	PloS one	18.5	6	1	3	0	63	1	0
28700607	PloS one	81.5	6	1	3	0	63	1	0
28700607	PloS one	64.2	7	2	4	0	63	2	0
28700605	PloS one	25	4	0	2	0	Inf	0	1
28700603	PloS one	5	4	0	1	1	Inf	-1	0
28700596	PloS one	5.3	6	1	2	1	5.3	0	1
28700596	PloS one	0	6	0	0	1	5.3	-1	0
28700596	PloS one	0.6	7	1	1	1	32.7	0	1
28700596	PloS one	33.3	7	1	3	0	32.7	1	0
28700596	PloS one	9.1	7	1	2	1	32.7	0	1
28700590	PloS one	32	10	0	2	0	Inf	0	1
28700588	PLoS medicine	76	16	0	2	0	42	0	1
28700588	PLoS medicine	41	19	0	2	0	10	0	1
28700588	PLoS medicine	44	19	0	2	0	10	0	1
28700588	PLoS medicine	34	19	0	2	0	10	0	1
28700587	PLoS medicine	66.57	12	2	4	0	6.29000000000001	2	0
28700587	PLoS medicine	72.29	13	2	4	0	6.29000000000001	2	0
28700587	PLoS medicine	66	14	0	2	0	6.29000000000001	0	1
28700585	PLoS medicine	99	3	1	3	1	98.57	0	1
28700585	PLoS medicine	100	9	1	4	0	0.900000000000006	1	0
28700585	PLoS medicine	99.1	9	1	3	1	0.900000000000006	0	1
28700585	PLoS medicine	100	9	1	4	0	0.900000000000006	1	0
28700585	PLoS medicine	24.9	10	1	3	0	1.6	1	0
